x,y,z,yaw
-2.6,1.63,2.0,34.44
-2.6,1.64,2.0,33.66
-2.59,1.64,2.0,32.87
-2.58,1.65,2.0,32.08
-2.57,1.65,2.0,31.28
-2.56,1.66,2.0,30.49
-2.55,1.66,2.0,29.69
-2.55,1.67,2.0,28.88
-2.54,1.67,2.0,28.08
-2.53,1.68,2.0,27.27
-2.52,1.68,2.0,26.46
-2.51,1.68,2.0,25.65
-2.5,1.69,2.0,24.84
-2.49,1.69,2.0,24.02
-2.48,1.7,2.0,23.2
-2.47,1.7,2.0,22.38
-2.46,1.7,2.0,21.56
-2.45,1.71,2.0,20.74
-2.45,1.71,2.0,19.91
-2.44,1.72,2.0,19.08
-2.43,1.72,2.0,18.25
-2.42,1.72,2.0,17.42
-2.41,1.72,2.0,16.59
-2.4,1.73,2.0,15.75
-2.39,1.73,2.0,14.92
-2.38,1.73,2.0,14.08
-2.37,1.73,2.0,13.24
-2.36,1.74,2.0,12.4
-2.35,1.74,2.0,11.56
-2.34,1.74,2.0,10.72
-2.33,1.74,2.0,9.88
-2.32,1.74,2.0,9.03
-2.31,1.75,2.0,8.19
-2.3,1.75,2.0,7.34
-2.29,1.75,2.0,6.5
-2.28,1.75,2.0,5.65
-2.27,1.75,2.0,4.8
-2.26,1.75,2.0,3.96
-2.25,1.75,2.0,3.11
-2.24,1.75,2.0,2.26
-2.23,1.75,2.0,1.41
-2.22,1.75,2.0,0.57
-2.21,1.75,2.0,-0.28
-2.2,1.75,2.0,-1.13
-2.19,1.75,2.0,-1.98
-2.18,1.75,2.0,-2.83
-2.17,1.75,2.0,-3.67
-2.16,1.75,2.0,-4.52
-2.15,1.75,2.0,-5.37
-2.14,1.75,2.0,-6.22
-2.13,1.75,2.0,-7.06
-2.12,1.75,2.0,-7.91
-2.11,1.74,2.0,-8.75
-2.1,1.74,2.0,-9.6
-2.09,1.74,2.0,-10.44
-2.08,1.74,2.0,-11.28
-2.07,1.74,2.0,-12.12
-2.06,1.74,2.0,-12.96
-2.05,1.73,2.0,-13.8
-2.04,1.73,2.0,-14.64
-2.03,1.73,2.0,-15.47
-2.02,1.73,2.0,-16.31
-2.01,1.72,2.0,-17.14
-2.0,1.72,2.0,-17.97
-1.99,1.72,2.0,-18.8
-1.98,1.71,2.0,-19.63
-1.98,1.71,2.0,-20.46
-1.97,1.71,2.0,-21.28
-1.96,1.7,2.0,-22.11
-1.95,1.7,2.0,-22.93
-1.94,1.69,2.0,-23.75
-1.93,1.69,2.0,-24.57
-1.92,1.69,2.0,-25.38
-1.91,1.68,2.0,-26.19
-1.9,1.68,2.0,-27.0
-1.89,1.67,2.0,-27.81
-1.88,1.67,2.0,-28.62
-1.88,1.66,2.0,-29.42
-1.87,1.66,2.0,-30.22
-1.86,1.65,2.0,-31.02
-1.85,1.65,2.0,-31.81
-1.84,1.64,2.0,-32.6
-1.83,1.64,2.0,-33.39
-1.82,1.63,2.0,-34.18
-1.82,1.63,2.0,-34.96
-1.81,1.62,2.0,-35.74
-1.8,1.61,2.0,-36.52
-1.79,1.61,2.0,-37.29
-1.78,1.6,2.0,-38.06
-1.78,1.6,2.0,-38.83
-1.77,1.59,2.0,-39.59
-1.76,1.58,2.0,-40.35
-1.75,1.58,2.0,-41.11
-1.75,1.57,2.0,-41.86
-1.74,1.56,2.0,-42.61
-1.73,1.56,2.0,-43.36
-1.72,1.55,2.0,-44.1
-1.72,1.54,2.0,-44.84
-1.71,1.54,2.0,-45.57
-1.7,1.53,2.0,-46.3
-1.7,1.52,2.0,-47.02
-1.69,1.51,2.0,-47.75
-1.68,1.51,2.0,-48.46
-1.68,1.5,2.0,-49.18
-1.67,1.49,2.0,-49.88
-1.66,1.48,2.0,-50.59
-1.66,1.48,2.0,-51.29
-1.65,1.47,2.0,-51.98
-1.64,1.46,2.0,-52.67
-1.64,1.45,2.0,-53.36
-1.63,1.44,2.0,-54.04
-1.63,1.44,2.0,-54.71
-1.62,1.43,2.0,-55.38
-1.62,1.42,2.0,-56.05
-1.61,1.41,2.0,-56.71
-1.6,1.4,2.0,-57.37
-1.6,1.39,2.0,-58.02
-1.59,1.39,2.0,-58.67
-1.59,1.38,2.0,-59.31
-1.58,1.37,2.0,-59.94
-1.58,1.36,2.0,-60.57
-1.57,1.35,2.0,-61.2
-1.57,1.34,2.0,-61.82
-1.56,1.33,2.0,-62.43
-1.56,1.32,2.0,-63.04
-1.56,1.32,2.0,-63.64
-1.55,1.31,2.0,-64.24
-1.55,1.3,2.0,-64.83
-1.54,1.29,2.0,-65.41
-1.54,1.28,2.0,-65.99
-1.53,1.27,2.0,-66.57
-1.53,1.26,2.0,-67.13
-1.53,1.25,2.0,-67.7
-1.52,1.24,2.0,-68.25
-1.52,1.23,2.0,-68.8
-1.52,1.22,2.0,-69.35
-1.51,1.21,2.0,-69.88
-1.51,1.2,2.0,-70.42
-1.51,1.2,2.0,-70.94
-1.5,1.19,2.0,-71.46
-1.5,1.18,2.0,-71.97
-1.5,1.17,2.0,-72.48
-1.49,1.16,2.0,-72.98
-1.49,1.15,2.0,-73.47
-1.49,1.14,2.0,-73.96
-1.48,1.13,2.0,-74.44
-1.48,1.12,2.0,-74.91
-1.48,1.11,2.0,-75.38
-1.48,1.1,2.0,-75.84
-1.47,1.09,2.0,-76.29
-1.47,1.08,2.0,-76.74
-1.47,1.07,2.0,-77.18
-1.47,1.06,2.0,-77.61
-1.47,1.05,2.0,-78.04
-1.46,1.04,2.0,-78.46
-1.46,1.03,2.0,-78.87
-1.46,1.02,2.0,-79.27
-1.46,1.01,2.0,-79.67
-1.46,1.0,2.0,-80.06
-1.45,0.99,2.0,-80.45
-1.45,0.98,2.0,-80.82
-1.45,0.97,2.0,-81.19
-1.45,0.96,2.0,-81.55
-1.45,0.95,2.0,-81.91
-1.45,0.94,2.0,-82.26
-1.45,0.93,2.0,-82.6
-1.44,0.92,2.0,-82.93
-1.44,0.91,2.0,-83.26
-1.44,0.9,2.0,-83.58
-1.44,0.89,2.0,-83.89
-1.44,0.88,2.0,-84.19
-1.44,0.87,2.0,-84.49
-1.44,0.86,2.0,-84.77
-1.44,0.85,2.0,-85.06
-1.44,0.84,2.0,-85.33
-1.44,0.83,2.0,-85.6
-1.43,0.82,2.0,-85.85
-1.43,0.81,2.0,-86.1
-1.43,0.8,2.0,-86.35
-1.43,0.79,2.0,-86.58
-1.43,0.78,2.0,-86.81
-1.43,0.77,2.0,-87.03
-1.43,0.76,2.0,-87.24
-1.43,0.75,2.0,-87.45
-1.43,0.74,2.0,-87.64
-1.43,0.73,2.0,-87.83
-1.43,0.72,2.0,-88.01
-1.43,0.71,2.0,-88.19
-1.43,0.7,2.0,-88.35
-1.43,0.69,2.0,-88.51
-1.43,0.68,2.0,-88.66
-1.43,0.67,2.0,-88.8
-1.43,0.66,2.0,-88.94
-1.43,0.65,2.0,-89.06
-1.43,0.64,2.0,-89.18
-1.43,0.63,2.0,-89.29
-1.43,0.62,2.0,-89.39
-1.43,0.61,2.0,-89.49
-1.43,0.6,2.0,-89.57
-1.43,0.59,2.0,-89.65
-1.43,0.58,2.0,-89.72
-1.43,0.57,2.0,-89.79
-1.43,0.56,2.0,-89.84
-1.43,0.55,2.0,-89.89
-1.43,0.54,2.0,-89.92
-1.43,0.53,2.0,-89.96
-1.43,0.52,2.0,-89.98
-1.43,0.51,2.0,-89.99
-1.43,0.5,2.0,-90.0
-1.43,0.49,2.0,-90.0
-1.43,0.48,2.0,-89.99
-1.43,0.47,2.0,-89.97
-1.43,0.46,2.0,-89.95
-1.43,0.45,2.0,-89.91
-1.43,0.44,2.0,-89.87
-1.43,0.43,2.0,-89.82
-1.43,0.42,2.0,-89.77
-1.43,0.41,2.0,-89.7
-1.43,0.4,2.0,-89.63
-1.43,0.39,2.0,-89.55
-1.43,0.38,2.0,-89.46
-1.43,0.37,2.0,-89.36
-1.43,0.36,2.0,-89.25
-1.43,0.35,2.0,-89.14
-1.43,0.34,2.0,-89.02
-1.43,0.33,2.0,-88.89
-1.43,0.32,2.0,-88.76
-1.43,0.31,2.0,-88.61
-1.42,0.3,2.0,-88.46
-1.42,0.29,2.0,-88.3
-1.42,0.28,2.0,-88.13
-1.42,0.27,2.0,-87.95
-1.42,0.26,2.0,-87.77
-1.42,0.25,2.0,-87.58
-1.42,0.24,2.0,-87.38
-1.42,0.23,2.0,-87.17
-1.42,0.22,2.0,-86.96
-1.42,0.21,2.0,-86.74
-1.42,0.2,2.0,-86.5
-1.42,0.19,2.0,-86.27
-1.42,0.18,2.0,-86.02
-1.42,0.17,2.0,-85.77
-1.42,0.16,2.0,-85.51
-1.42,0.15,2.0,-85.24
-1.42,0.14,2.0,-84.96
-1.42,0.13,2.0,-84.68
-1.41,0.12,2.0,-84.39
-1.41,0.11,2.0,-84.09
-1.41,0.1,2.0,-83.78
-1.41,0.09,2.0,-83.47
-1.41,0.08,2.0,-83.15
-1.41,0.07,2.0,-82.82
-1.41,0.06,2.0,-82.49
-1.41,0.05,2.0,-82.14
-1.4,0.04,2.0,-81.79
-1.4,0.03,2.0,-81.43
-1.4,0.02,2.0,-81.07
-1.4,0.01,2.0,-80.7
-1.4,0.0,2.0,-80.32
-1.4,-0.01,2.0,-79.93
-1.4,-0.01,2.0,-79.54
-1.39,-0.02,2.0,-79.14
-1.39,-0.03,2.0,-78.73
-1.39,-0.04,2.0,-78.32
-1.39,-0.05,2.0,-77.9
-1.39,-0.06,2.0,-77.47
-1.38,-0.07,2.0,-77.03
-1.38,-0.08,2.0,-76.59
-1.38,-0.09,2.0,-76.14
-1.38,-0.1,2.0,-75.69
-1.37,-0.11,2.0,-75.22
-1.37,-0.12,2.0,-74.75
-1.37,-0.13,2.0,-74.28
-1.37,-0.14,2.0,-73.8
-1.36,-0.15,2.0,-73.31
-1.36,-0.16,2.0,-72.81
-1.36,-0.17,2.0,-72.31
-1.35,-0.18,2.0,-71.8
-1.35,-0.19,2.0,-71.29
-1.35,-0.2,2.0,-70.77
-1.34,-0.21,2.0,-70.24
-1.34,-0.22,2.0,-69.71
-1.34,-0.23,2.0,-69.17
-1.33,-0.24,2.0,-68.62
-1.33,-0.25,2.0,-68.07
-1.33,-0.25,2.0,-67.51
-1.32,-0.26,2.0,-66.95
-1.32,-0.27,2.0,-66.38
-1.31,-0.28,2.0,-65.8
-1.31,-0.29,2.0,-65.22
-1.31,-0.3,2.0,-64.63
-1.3,-0.31,2.0,-64.04
-1.3,-0.32,2.0,-63.44
-1.29,-0.33,2.0,-62.83
-1.29,-0.34,2.0,-62.22
-1.28,-0.34,2.0,-61.61
-1.28,-0.35,2.0,-60.99
-1.27,-0.36,2.0,-60.36
-1.27,-0.37,2.0,-59.73
-1.26,-0.38,2.0,-59.09
-1.26,-0.39,2.0,-58.45
-1.25,-0.4,2.0,-57.8
-1.25,-0.41,2.0,-57.15
-1.24,-0.41,2.0,-56.49
-1.24,-0.42,2.0,-55.83
-1.23,-0.43,2.0,-55.16
-1.22,-0.44,2.0,-54.49
-1.22,-0.45,2.0,-53.81
-1.21,-0.45,2.0,-53.13
-1.21,-0.46,2.0,-52.44
-1.2,-0.47,2.0,-51.75
-1.19,-0.48,2.0,-51.05
-1.19,-0.49,2.0,-50.35
-1.18,-0.49,2.0,-49.65
-1.18,-0.5,2.0,-48.94
-1.17,-0.51,2.0,-48.22
-1.16,-0.52,2.0,-47.51
-1.16,-0.52,2.0,-46.78
-1.15,-0.53,2.0,-46.06
-1.14,-0.54,2.0,-45.33
-1.13,-0.54,2.0,-44.59
-1.13,-0.55,2.0,-43.85
-1.12,-0.56,2.0,-43.11
-1.11,-0.57,2.0,-42.36
-1.1,-0.57,2.0,-41.61
-1.1,-0.58,2.0,-40.86
-1.09,-0.59,2.0,-40.1
-1.08,-0.59,2.0,-39.34
-1.07,-0.6,2.0,-38.58
-1.07,-0.6,2.0,-37.81
-1.06,-0.61,2.0,-37.04
-1.05,-0.62,2.0,-36.26
-1.04,-0.62,2.0,-35.48
-1.03,-0.63,2.0,-34.7
-1.03,-0.63,2.0,-33.92
-1.02,-0.64,2.0,-33.13
-1.01,-0.64,2.0,-32.34
-1.0,-0.65,2.0,-31.55
-0.99,-0.65,2.0,-30.75
-0.98,-0.66,2.0,-29.95
-0.97,-0.66,2.0,-29.15
-0.97,-0.67,2.0,-28.35
-0.96,-0.67,2.0,-27.54
-0.95,-0.68,2.0,-26.73
-0.94,-0.68,2.0,-25.92
-0.93,-0.69,2.0,-25.11
-0.92,-0.69,2.0,-24.29
-0.91,-0.7,2.0,-23.48
-0.9,-0.7,2.0,-22.66
-0.89,-0.7,2.0,-21.83
-0.88,-0.71,2.0,-21.01
-0.88,-0.71,2.0,-20.18
-0.87,-0.71,2.0,-19.36
-0.86,-0.72,2.0,-18.53
-0.85,-0.72,2.0,-17.7
-0.84,-0.72,2.0,-16.86
-0.83,-0.73,2.0,-16.03
-0.82,-0.73,2.0,-15.2
-0.81,-0.73,2.0,-14.36
-0.8,-0.73,2.0,-13.52
-0.79,-0.74,2.0,-12.68
-0.78,-0.74,2.0,-11.84
-0.77,-0.74,2.0,-11.0
-0.76,-0.74,2.0,-10.16
-0.75,-0.74,2.0,-9.31
-0.74,-0.75,2.0,-8.47
-0.73,-0.75,2.0,-7.62
-0.72,-0.75,2.0,-6.78
-0.71,-0.75,2.0,-5.93
-0.7,-0.75,2.0,-5.09
-0.69,-0.75,2.0,-4.24
-0.68,-0.75,2.0,-3.39
-0.67,-0.75,2.0,-2.54
-0.66,-0.75,2.0,-1.7
-0.65,-0.75,2.0,-0.85
-0.64,-0.75,2.0,-0.0
-0.63,-0.75,2.0,0.85
-0.62,-0.75,2.0,1.7
-0.61,-0.75,2.0,2.54
-0.6,-0.75,2.0,3.39
-0.59,-0.75,2.0,4.24
-0.58,-0.75,2.0,5.09
-0.57,-0.75,2.0,5.93
-0.56,-0.75,2.0,6.78
-0.55,-0.75,2.0,7.62
-0.54,-0.75,2.0,8.47
-0.53,-0.74,2.0,9.31
-0.52,-0.74,2.0,10.16
-0.51,-0.74,2.0,11.0
-0.5,-0.74,2.0,11.84
-0.49,-0.74,2.0,12.68
-0.48,-0.73,2.0,13.52
-0.47,-0.73,2.0,14.36
-0.46,-0.73,2.0,15.2
-0.45,-0.73,2.0,16.03
-0.44,-0.72,2.0,16.86
-0.43,-0.72,2.0,17.7
-0.42,-0.72,2.0,18.53
-0.41,-0.71,2.0,19.36
-0.4,-0.71,2.0,20.18
-0.4,-0.71,2.0,21.01
-0.39,-0.7,2.0,21.83
-0.38,-0.7,2.0,22.66
-0.37,-0.7,2.0,23.48
-0.36,-0.69,2.0,24.29
-0.35,-0.69,2.0,25.11
-0.34,-0.68,2.0,25.92
-0.33,-0.68,2.0,26.73
-0.32,-0.67,2.0,27.54
-0.31,-0.67,2.0,28.35
-0.31,-0.66,2.0,29.15
-0.3,-0.66,2.0,29.95
-0.29,-0.65,2.0,30.75
-0.28,-0.65,2.0,31.55
-0.27,-0.64,2.0,32.34
-0.26,-0.64,2.0,33.13
-0.25,-0.63,2.0,33.92
-0.25,-0.63,2.0,34.7
-0.24,-0.62,2.0,35.48
-0.23,-0.62,2.0,36.26
-0.22,-0.61,2.0,37.04
-0.21,-0.6,2.0,37.81
-0.21,-0.6,2.0,38.58
-0.2,-0.59,2.0,39.34
-0.19,-0.59,2.0,40.1
-0.18,-0.58,2.0,40.86
-0.18,-0.57,2.0,41.61
-0.17,-0.57,2.0,42.36
-0.16,-0.56,2.0,43.11
-0.15,-0.55,2.0,43.85
-0.15,-0.54,2.0,44.59
-0.14,-0.54,2.0,45.33
-0.13,-0.53,2.0,46.06
-0.12,-0.52,2.0,46.78
-0.12,-0.52,2.0,47.51
-0.11,-0.51,2.0,48.22
-0.1,-0.5,2.0,48.94
-0.1,-0.49,2.0,49.65
-0.09,-0.49,2.0,50.35
-0.09,-0.48,2.0,51.05
-0.08,-0.47,2.0,51.75
-0.07,-0.46,2.0,52.44
-0.07,-0.45,2.0,53.13
-0.06,-0.45,2.0,53.81
-0.06,-0.44,2.0,54.49
-0.05,-0.43,2.0,55.16
-0.04,-0.42,2.0,55.83
-0.04,-0.41,2.0,56.49
-0.03,-0.41,2.0,57.15
-0.03,-0.4,2.0,57.8
-0.02,-0.39,2.0,58.45
-0.02,-0.38,2.0,59.09
-0.01,-0.37,2.0,59.73
-0.01,-0.36,2.0,60.36
-0.0,-0.35,2.0,60.99
0.0,-0.34,2.0,61.61
0.01,-0.34,2.0,62.22
0.01,-0.33,2.0,62.83
0.02,-0.32,2.0,63.44
0.02,-0.31,2.0,64.04
0.03,-0.3,2.0,64.63
0.03,-0.29,2.0,65.22
0.03,-0.28,2.0,65.8
0.04,-0.27,2.0,66.38
0.04,-0.26,2.0,66.95
0.05,-0.25,2.0,67.51
0.05,-0.25,2.0,68.07
0.05,-0.24,2.0,68.62
0.06,-0.23,2.0,69.17
0.06,-0.22,2.0,69.71
0.06,-0.21,2.0,70.24
0.07,-0.2,2.0,70.77
0.07,-0.19,2.0,71.29
0.07,-0.18,2.0,71.8
0.08,-0.17,2.0,72.31
0.08,-0.16,2.0,72.81
0.08,-0.15,2.0,73.31
0.09,-0.14,2.0,73.8
0.09,-0.13,2.0,74.28
0.09,-0.12,2.0,74.75
0.09,-0.11,2.0,75.22
0.1,-0.1,2.0,75.69
0.1,-0.09,2.0,76.14
0.1,-0.08,2.0,76.59
0.1,-0.07,2.0,77.03
0.11,-0.06,2.0,77.47
0.11,-0.05,2.0,77.9
0.11,-0.04,2.0,78.32
0.11,-0.03,2.0,78.73
0.11,-0.02,2.0,79.14
0.12,-0.01,2.0,79.54
0.12,-0.01,2.0,79.93
0.12,0.0,2.0,80.32
0.12,0.01,2.0,80.7
0.12,0.02,2.0,81.07
0.12,0.03,2.0,81.43
0.12,0.04,2.0,81.79
0.13,0.05,2.0,82.14
0.13,0.06,2.0,82.49
0.13,0.07,2.0,82.82
0.13,0.08,2.0,83.15
0.13,0.09,2.0,83.47
0.13,0.1,2.0,83.78
0.13,0.11,2.0,84.09
0.13,0.12,2.0,84.39
0.14,0.13,2.0,84.68
0.14,0.14,2.0,84.96
0.14,0.15,2.0,85.24
0.14,0.16,2.0,85.51
0.14,0.17,2.0,85.77
0.14,0.18,2.0,86.02
0.14,0.19,2.0,86.27
0.14,0.2,2.0,86.5
0.14,0.21,2.0,86.74
0.14,0.22,2.0,86.96
0.14,0.23,2.0,87.17
0.14,0.24,2.0,87.38
0.14,0.25,2.0,87.58
0.14,0.26,2.0,87.77
0.14,0.27,2.0,87.95
0.14,0.28,2.0,88.13
0.14,0.29,2.0,88.3
0.14,0.3,2.0,88.46
0.15,0.31,2.0,88.61
0.15,0.32,2.0,88.76
0.15,0.33,2.0,88.89
0.15,0.34,2.0,89.02
0.15,0.35,2.0,89.14
0.15,0.36,2.0,89.25
0.15,0.37,2.0,89.36
0.15,0.38,2.0,89.46
0.15,0.39,2.0,89.55
0.15,0.4,2.0,89.63
0.15,0.41,2.0,89.7
0.15,0.42,2.0,89.77
0.15,0.43,2.0,89.82
0.15,0.44,2.0,89.87
0.15,0.45,2.0,89.91
0.15,0.46,2.0,89.95
0.15,0.47,2.0,89.97
0.15,0.48,2.0,89.99
0.15,0.49,2.0,90.0
0.15,0.5,2.0,90.0
0.15,0.51,2.0,89.99
0.15,0.52,2.0,89.98
0.15,0.53,2.0,89.96
0.15,0.54,2.0,89.92
0.15,0.55,2.0,89.89
0.15,0.56,2.0,89.84
0.15,0.57,2.0,89.79
0.15,0.58,2.0,89.72
0.15,0.59,2.0,89.65
0.15,0.6,2.0,89.57
0.15,0.61,2.0,89.49
0.15,0.62,2.0,89.39
0.15,0.63,2.0,89.29
0.15,0.64,2.0,89.18
0.15,0.65,2.0,89.06
0.15,0.66,2.0,88.94
0.15,0.67,2.0,88.8
0.15,0.68,2.0,88.66
0.15,0.69,2.0,88.51
0.15,0.7,2.0,88.35
0.15,0.71,2.0,88.19
0.15,0.72,2.0,88.01
0.15,0.73,2.0,87.83
0.15,0.74,2.0,87.64
0.15,0.75,2.0,87.45
0.15,0.76,2.0,87.24
0.15,0.77,2.0,87.03
0.15,0.78,2.0,86.81
0.15,0.79,2.0,86.58
0.15,0.8,2.0,86.35
0.15,0.81,2.0,86.1
0.15,0.82,2.0,85.85
0.16,0.83,2.0,85.6
0.16,0.84,2.0,85.33
0.16,0.85,2.0,85.06
0.16,0.86,2.0,84.77
0.16,0.87,2.0,84.49
0.16,0.88,2.0,84.19
0.16,0.89,2.0,83.89
0.16,0.9,2.0,83.58
0.16,0.91,2.0,83.26
0.16,0.92,2.0,82.93
0.17,0.93,2.0,82.6
0.17,0.94,2.0,82.26
0.17,0.95,2.0,81.91
0.17,0.96,2.0,81.55
0.17,0.97,2.0,81.19
0.17,0.98,2.0,80.82
0.17,0.99,2.0,80.45
0.18,1.0,2.0,80.06
0.18,1.01,2.0,79.67
0.18,1.02,2.0,79.27
0.18,1.03,2.0,78.87
0.18,1.04,2.0,78.46
0.19,1.05,2.0,78.04
0.19,1.06,2.0,77.61
0.19,1.07,2.0,77.18
0.19,1.08,2.0,76.74
0.19,1.09,2.0,76.29
0.2,1.1,2.0,75.84
0.2,1.11,2.0,75.38
0.2,1.12,2.0,74.91
0.2,1.13,2.0,74.44
0.21,1.14,2.0,73.96
0.21,1.15,2.0,73.47
0.21,1.16,2.0,72.98
0.22,1.17,2.0,72.48
0.22,1.18,2.0,71.97
0.22,1.19,2.0,71.46
0.23,1.2,2.0,70.94
0.23,1.2,2.0,70.42
0.23,1.21,2.0,69.88
0.24,1.22,2.0,69.35
0.24,1.23,2.0,68.8
0.24,1.24,2.0,68.25
0.25,1.25,2.0,67.7
0.25,1.26,2.0,67.13
0.25,1.27,2.0,66.57
0.26,1.28,2.0,65.99
0.26,1.29,2.0,65.41
0.27,1.3,2.0,64.83
0.27,1.31,2.0,64.24
0.28,1.32,2.0,63.64
0.28,1.32,2.0,63.04
0.28,1.33,2.0,62.43
0.29,1.34,2.0,61.82
0.29,1.35,2.0,61.2
0.3,1.36,2.0,60.57
0.3,1.37,2.0,59.94
0.31,1.38,2.0,59.31
0.31,1.39,2.0,58.67
0.32,1.39,2.0,58.02
0.32,1.4,2.0,57.37
0.33,1.41,2.0,56.71
0.34,1.42,2.0,56.05
0.34,1.43,2.0,55.38
0.35,1.44,2.0,54.71
0.35,1.44,2.0,54.04
0.36,1.45,2.0,53.36
0.36,1.46,2.0,52.67
0.37,1.47,2.0,51.98
0.38,1.48,2.0,51.29
0.38,1.48,2.0,50.59
0.39,1.49,2.0,49.88
0.4,1.5,2.0,49.18
0.4,1.51,2.0,48.46
0.41,1.51,2.0,47.75
0.42,1.52,2.0,47.02
0.42,1.53,2.0,46.3
0.43,1.54,2.0,45.57
0.44,1.54,2.0,44.84
0.44,1.55,2.0,44.1
0.45,1.56,2.0,43.36
0.46,1.56,2.0,42.61
0.47,1.57,2.0,41.86
0.47,1.58,2.0,41.11
0.48,1.58,2.0,40.35
0.49,1.59,2.0,39.59
0.5,1.6,2.0,38.83
0.5,1.6,2.0,38.06
0.51,1.61,2.0,37.29
0.52,1.61,2.0,36.52
0.53,1.62,2.0,35.74
0.54,1.63,2.0,34.96
0.54,1.63,2.0,34.18
0.55,1.64,2.0,33.39
0.56,1.64,2.0,32.6
0.57,1.65,2.0,31.81
0.58,1.65,2.0,31.02
0.59,1.66,2.0,30.22
0.6,1.66,2.0,29.42
0.6,1.67,2.0,28.62
0.61,1.67,2.0,27.81
0.62,1.68,2.0,27.0
